ref_consultation,org_acronyme,reference,type_procedure,type_procedure_abbrev,categorie,objet,acheteur,lieu_execution,date_publication,date_limite,statut,url
864578,j4k,01/DGSN/DEB/DF/SA/2025,Appel d'offres ouvert,AOO,Fournitures,"La fourniture de produits alimentaires pour usage humain : poulets, filets de dinde et œufs frais au profit de l’Ecole de police d’Oujda en lot unique.",DIRECTION GENERALE DE LA SURETE NATIONALE,OUJDA-ANGAD,15/01/2025,10/02/2025 10:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864578&orgAcronyme=j4k
864590,l1f,5/2025,Appel d'offres ouvert,AOO,Services,Location des locaux annexes au parking à plusieurs étages du quartier Sebanin à Chefchaouen.,Commune urbaine de CHEFCHAOUEN,CHEFCHAOUEN,08/01/2025,05/02/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864590&orgAcronyme=l1f
864591,q9t,MN41/2024,Marché négocié avec publicité préalable - Phase 1,MNAP-1,Fournitures,ACHAT DE VACCIN BCG VIVANT ATTÉNUÉ,INSTITUT PASTEUR DU MAROC,CASABLANCA,08/01/2025,27/01/2025 16:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864591&orgAcronyme=q9t
864600,b5j,61/2024/ALEM,Appel d'offres ouvert,AOO,Services,"Etablissement des dossiers techniques de lotissement, de mise en concordance et de copropriété du projet Les Oliviers objet du TF 7916/78 sis à Tamesna",AGENCE DE LOGEMENTS ET D'EQUIPEMENTS MILITAIRES,SKHIRATE-TEMARA,09/01/2025,03/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864600&orgAcronyme=b5j
864610,s3d,01/2025,Appel d'offres ouvert simplifié,AOS,Fournitures,"EQUIPEMENTS ET INSTALLATION AU NIVEAU DE L’ETABLISSEMENT MAISON DE JEUNES ALQODS/BEGUERIR RELEVANT LA DIRECTION PROVINCIALE DU MINISTERE DE LA JEUNESSE DE LA CULTURE ET DE LA COMMUNICATION -DEPARTEMENT DE LA JEUNESSE – RHAMNA -, EN LOT UNIQUE",Délégation provinciale de la jeunesse et des sports de Rhamna,REHAMNA,09/01/2025,23/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864610&orgAcronyme=s3d
864615,d4q,GN4126772/2025/AGS/DXG,Appel d'offres ouvert,AOO,Fournitures,ACQUISITION DE PIÈCES DE RECHANGE POUR LES SÉPARATEURS DES CENTRALES RELEVANT DE LA DIVISION EXPLOITATION SUD,OFFICE NATIONALE DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE ELECTRICITE,TAN-TAN,11/01/2025,30/01/2025 09:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864615&orgAcronyme=d4q
864619,p1v,01/25,Appel d'offres ouvert,AOO,Services,كراء دكاكين بفضاء الباعة الجائلين بمركز دار سي عيسى,Commune DAR SI AISSA,SAFI,08/01/2025,03/02/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864619&orgAcronyme=p1v
864620,o8p,42/DPCR/ANP/2024,Appel d'offres ouvert,AOO,Services,PRESTATION DE GARDIENNAGE ET DE SURVEILLANCE AU PORT DE CASABLANCA ET SES DEPENDANCES : GARDIENNAGE ET SURVEILLANCE DES PARCELLES FAISANT PARTIE DE L’ASSIETTE FONCIERE DE L'ANP DANS LA NOUVELLE VILLE DE ZENATA PAR LES MAITRES-CHIENS,AGENCE NATIONALE DES PORTS/ DIRECTION DU PORT DE CASABLANCA ET REGION,CASABLANCA,08/01/2025,30/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864620&orgAcronyme=o8p
864623,b1d,03/CL/2025,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX RELATIFS AU PROGRAMME INTEGRE DE MISE A NIVEAU URBAIN DANS LE CADRE DE LA POLITIQUE DE LA VILLE DE LAAYOUNE- PROVINCE DE LAAYOUNE, MISE A NIVEAU URBAIN DE LA ZONE 1 : AL WIFAQ SECTEUR N°3: AMENAGEMENT DES ABORDS",Commune urbaine de LAAYOUNE,LAAYOUNE,08/01/2025,30/01/2025 11:15,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864623&orgAcronyme=b1d
864625,b1d,01/CL/2025,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX RELATIFS AU PROGRAMME INTEGRE DE MISE A NIVEAU URBAIN DANS LE CADRE DE LA POLITIQUE DE LA VILLE DE LAAYOUNE- PROVINCE DE LAAYOUNE, MISE A NIVEAU URBAIN DE LA ZONE 1 : AL WIFAQ SECTEUR N°1: AMENAGEMENT DES ABORDS",Commune urbaine de LAAYOUNE,LAAYOUNE,08/01/2025,03/02/2025 11:15,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864625&orgAcronyme=b1d
864626,b1d,04/CL/2025,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX RELATIFS AU PROGRAMME INTEGRE DE MISE A NIVEAU URBAIN DANS LE CADRE DE LA POLITIQUE DE LA VILLE DE LAAYOUNE- PROVINCE DE LAAYOUNE, MISE A NIVEAU URBAIN DE LA ZONE 1 : AL WIFAQ BOULEVARD N°4: AMENAGEMENT DES ABORDS",Commune urbaine de LAAYOUNE,LAAYOUNE,08/01/2025,30/01/2025 11:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864626&orgAcronyme=b1d
864627,p1v,01/2025/SRC,Appel d'offres ouvert simplifié,AOS,Services,Affermage du souk hebdomadaire Had Aounate et du souk saisonnier de petit pois au titre de l’année 2025 (du 26 janvier 2025 au 31 décembre du même année),Commune rurale de METRANE,SIDI BENNOUR,08/01/2025,20/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864627&orgAcronyme=p1v
864629,b1d,02/CL/2025,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX RELATIFS AU PROGRAMME INTEGRE DE MISE A NIVEAU URBAIN DANS LE CADRE DE LA POLITIQUE DE LA VILLE DE LAAYOUNE- PROVINCE DE LAAYOUNE, MISE A NIVEAU URBAIN DE LA ZONE 1 : AL WIFAQ SECTEUR N°2: AMENAGEMENT DES ABORDS",Commune urbaine de LAAYOUNE,LAAYOUNE,08/01/2025,30/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864629&orgAcronyme=b1d
864630,a1z,01/25/RC,Appel d'offres ouvert,AOO,Services,"affermage du souk « sebt tit mellil » et le marché des bestiaux qui s’organise le lundi et le mercredi de chaque semaine , au titre de l’année 2025",Commune rurale de S. HAJJAJ OUED HASSAR,MEDIOUNA,08/01/2025,30/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864630&orgAcronyme=a1z
864632,p1v,02/2025/SRC,Appel d'offres ouvert simplifié,AOS,Services,Affermage du souk hebdomadaire Had Aounate au titre de l’année 2025 (du 26 janvier 2025 au 31 décembre du même année),Commune rurale de METRANE,SIDI BENNOUR,08/01/2025,20/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864632&orgAcronyme=p1v
864634,b1d,05/CL/2025,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX RELATIFS AU PROGRAMME INTEGRE DE MISE A NIVEAU URBAIN DANS LE CADRE DE LA POLITIQUE DE LA VILLE DE LAAYOUNE- PROVINCE DE LAAYOUNE, MISE A NIVEAU URBAIN DE LA ZONE 1 : AL WIFAQ BOULEVARD N°5 : AMENAGEMENT DES ABORDS.",Commune urbaine de LAAYOUNE,LAAYOUNE,08/01/2025,30/01/2025 11:45,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864634&orgAcronyme=b1d
864650,q1s,01/2025/SB,Marché négocié avec publicité préalable - Phase 1,MNAP-1,Fournitures,FOURNITURE DU PROPANE COMMERCIAL EN VRAC,"SOCIETE DE PRODUCTIONS BIOLOGIQUES, PHARMACEUTIQUES ET VETERINAIRES (BIOPHARMA)",RABAT,09/01/2025,21/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864650&orgAcronyme=q1s
864665,h5r,01/2025,Appel d'offres ouvert,AOO,Fournitures,DONS ET SECOURS EN FAVEUR DES INDIGENTS,Commune rurale de JAQMA,BERRECHID,08/01/2025,13/02/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864665&orgAcronyme=h5r
864671,p8x,1/DPSK/2025,Appel d'offres ouvert simplifié,AOS,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de quatre établissements scolaires primaires (4) relevant des communes de : Belksiri et El Haouafat, province de Sidi Kacem, en lot unique.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE SIDI KACEM,SIDI KACEM,08/01/2025,21/01/2025 10:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864671&orgAcronyme=p8x
864679,a1t,40/2025/APDN,Appel d'offres ouvert,AOO,Travaux,"Travaux de construction des piste d'accès au Douars Boulaichich, Zaouiya et Bni Attab à partir de la RR401 à la commune d'Anjra",AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIAL DES PREFECTURES ET PROVINCES DU NORD DU ROYAUME,FAHS-ANJRA,08/01/2025,05/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864679&orgAcronyme=a1t
864680,y6u,02/2025,Appel d'offres ouvert,AOO,Fournitures,Acquisition des consommables de photocopieurs pour le compte de la chambre des représentants (lot unique).,CHAMBRE DES REPRESENTANTS,MAROC,09/01/2025,11/02/2025 13:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864680&orgAcronyme=y6u
864683,p8x,2/DPSK/2025,Appel d'offres ouvert simplifié,AOS,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de trois établissements scolaires primaires (3) relevant de la commune de Sefsaf, province de Sidi Kacem, en lot unique.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE SIDI KACEM,SIDI KACEM,08/01/2025,21/01/2025 10:45,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864683&orgAcronyme=p8x
864684,y6u,03/2025,Appel d'offres ouvert,AOO,Fournitures,Acquisition des fournitures informatiques pour le compte de la chambre des représentants (lot unique).,CHAMBRE DES REPRESENTANTS,MAROC,09/01/2025,11/02/2025 13:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864684&orgAcronyme=y6u
864685,p8x,3/DPSK/2025,Appel d'offres ouvert simplifié,AOS,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de quatre établissements scolaires primaires (4) relevant des communes de : Rmila et Dar El Asslouji, province de Sidi Kacem, en lot unique.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE SIDI KACEM,SIDI KACEM,08/01/2025,21/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864685&orgAcronyme=p8x
864687,a1t,39/2025/apdn,Appel d'offres ouvert,AOO,Travaux,Travaux d’achèvement de construction de la maison du développement durable à Tanger – LOT1,AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIAL DES PREFECTURES ET PROVINCES DU NORD DU ROYAUME,TANGER-ASSILAH,08/01/2025,03/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864687&orgAcronyme=a1t
864689,d4q,TN1127273,Appel d'offres ouvert,AOO,Fournitures,"Fourniture de papier traité 80Gr 21X29,7 Cm pour la Direction Transport Région Nord.",OFFICE NATIONALE DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE ELECTRICITE,TANGER-ASSILAH,09/01/2025,12/02/2025 10:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864689&orgAcronyme=d4q
864690,y6u,04/2025,Appel d'offres ouvert,AOO,Fournitures,Acquisition des fournitures de bureau pour le compte de la chambre des représentants (lot unique).,CHAMBRE DES REPRESENTANTS,MAROC,09/01/2025,11/02/2025 13:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864690&orgAcronyme=y6u
864695,g3h,2472/E/2024,Appel d'offres ouvert,AOO,Fournitures,Fourniture de câble HTA et BT,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,09/01/2025,31/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864695&orgAcronyme=g3h
864697,g3h,2460/LOG/2024relance,Appel d'offres ouvert,AOO,Travaux,Aménagement des bâtiments du siège de la RADEM,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,09/01/2025,31/01/2025 10:15,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864697&orgAcronyme=g3h
864699,y6u,05/2025,Appel d'offres ouvert,AOO,Fournitures,Achat Et Installation Des Pneus Pour Les Véhicules Du Parc De La Chambre Des Représentants,CHAMBRE DES REPRESENTANTS,MAROC,09/01/2025,11/02/2025 13:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864699&orgAcronyme=y6u
864700,p8x,5/DPSK/2025,Appel d'offres ouvert simplifié,AOS,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de quatre établissements scolaires primaires (4) relevant de la commune de Nouirat, province de Sidi Kacem, en lot unique.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE SIDI KACEM,SIDI KACEM,08/01/2025,21/01/2025 11:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864700&orgAcronyme=p8x
864701,g3h,2478/E/2024,Appel d'offres ouvert,AOO,Services,Vérification métrologique des points de comptage des clients bt de la RADEM,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,09/01/2025,31/01/2025 10:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864701&orgAcronyme=g3h
864703,o4d,01/2025/PSSAGADIR,Appel d'offres ouvert simplifié,AOS,Services,"la location des Photocopieurs y compris le consommable nécessaire Au profit de la polyclinique CNSS AGADIR, en lot unique",POLYCLINIQUE CNSS – AGADIR,AGADIR IDA OU TANANE,08/01/2025,21/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864703&orgAcronyme=o4d
864704,g3h,2479/E/2024,Appel d'offres ouvert,AOO,Services,Prestations de recherche et de détection des fraudes sur le réseau de distribution d'électricité de la ville de MEKNÈS Lot 1 : prestations de recherche et de détection des fraudes sur le réseau de distribution d'électricité : el ismailia - toulal Lot 2 : prestations de recherche et de détection des fraudes sur le réseau de distribution d'électricité : el menzeh - ouislane,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,09/01/2025,31/01/2025 10:45,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864704&orgAcronyme=g3h
864705,g3h,2471/E/2024,Appel d'offres ouvert,AOO,Fournitures,Fourniture de camion grue et fourgons nacelles,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,09/01/2025,31/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864705&orgAcronyme=g3h
864706,p8x,6/DPSK/2025,Appel d'offres ouvert simplifié,AOS,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de quatre établissements scolaires primaires (4) relevant des communes de : Zirara et Chbanat, province de Sidi Kacem, en lot unique.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE SIDI KACEM,SIDI KACEM,08/01/2025,21/01/2025 11:45,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864706&orgAcronyme=p8x
864709,g3h,2453/SI/2024relance,Appel d'offres ouvert,AOO,Fournitures,"Octroi des licences, droit d’utilisation et support éditeur pour l’infrastructure logicielle des bases de données pour la continuité de service",REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,09/01/2025,31/01/2025 11:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864709&orgAcronyme=g3h
864712,g3h,2438/LOG2/2024RELANCE,Appel d'offres ouvert simplifié,AOS,Travaux,ACHAT ET INSTALLATION DES CLIMATISEURS POUR LES LOCAUX DE LA RADEM,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,09/01/2025,23/01/2025 11:45,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864712&orgAcronyme=g3h
864713,j8k,CA01/TTH/HO/2025,Consultation architecturale ouverte,CONSA,Services,"ELABORATION DES ETUDES ARCHITECTURALES ET SUIVI DES TRAVAUX DE CONSTRUCTION D’UN CENTRE COMMERCIAL AU LOTISSEMENT TALAROUAK, COMMUNE ISSAGUEN - PROVINCE AL HOCEIMA",AL OMRANE TANGER TETOUAN AL HOCEIMA,AL HOCEIMA,08/01/2025,31/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864713&orgAcronyme=j8k
864714,p8x,.4/DPSK/2025,Appel d'offres ouvert simplifié,AOS,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de quatre établissements scolaires primaires (4) relevant des communes de : Dar El Asslouji, Sidi El Kamel et Rmila, province de Sidi Kacem, en lot unique.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE SIDI KACEM,SIDI KACEM,08/01/2025,21/01/2025 11:15,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864714&orgAcronyme=p8x
864715,j8k,02/2025/RSK,Appel d'offres ouvert,AOO,Services,PRESTATION DE GARDIENNAGE DU SIEGE ET DES AGENCES DE LA SOCIETE AL OMRANE RABAT SALE KENITRA,AL OMRANE RABAT SALE KENITRA,RABAT,08/01/2025,10/02/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864715&orgAcronyme=j8k
864717,p8x,7/DPSK/2025,Appel d'offres ouvert simplifié,AOS,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de quatre établissements scolaires primaires (4) relevant des communes de : Bir Taleb et Bab Tiouka, province de Sidi Kacem, en lot unique.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE SIDI KACEM,SIDI KACEM,08/01/2025,21/01/2025 12:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864717&orgAcronyme=p8x
864718,p8x,8/DPSK/2025,Appel d'offres ouvert simplifié,AOS,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de quatre établissements scolaires primaires (4) relevant des communes de : Tekna et Selfat, province de Sidi Kacem, en lot unique.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE SIDI KACEM,SIDI KACEM,08/01/2025,21/01/2025 12:15,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864718&orgAcronyme=p8x
864719,j8k,03/2025/RSK,Appel d'offres ouvert,AOO,Services,PRESTATIONS DE NETTOYAGE ET ENTRETIEN DU SIEGE ET DES AGENCES DE LA SOCIETE AL OMRANE RABAT SALE KENITRA,AL OMRANE RABAT SALE KENITRA,RABAT,08/01/2025,10/02/2025 12:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864719&orgAcronyme=j8k
864721,p8x,9/DPSK/2025,Appel d'offres ouvert simplifié,AOS,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de quatre établissements scolaires primaires (4) relevant des communes de : Lamrabih, Taoughilt et Khnichet, province de Sidi Kacem, en lot unique.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE SIDI KACEM,SIDI KACEM,08/01/2025,21/01/2025 12:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864721&orgAcronyme=p8x
864723,p8x,10/DPSK/2025,Appel d'offres ouvert simplifié,AOS,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de quatre établissements scolaires primaires (4) relevant des communes de : Ouled Nouel et Sidi Azouz, province de Sidi Kacem, en lot unique.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE SIDI KACEM,SIDI KACEM,08/01/2025,21/01/2025 12:45,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=864723&orgAcronyme=p8x
