ref_consultation,org_acronyme,reference,type_procedure,type_procedure_abbrev,categorie,objet,acheteur,lieu_execution,date_publication,date_limite,statut,url,est_annule,resultat_definitif,nombre_lots,estimation_totale_ttc
1022175,d4q,29/DR2/2026,Appel d'offres ouvert,AOO,Travaux,Gardiennage des stations de traitement Zerrar et Tamanar relevant du secteur de production Essaouira-Chichaoua (Province d’ESSAOUIRA).,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,ESSAOUIRA,2026-07-10,2026-08-06 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022175&orgAcronyme=d4q,False,False,1,282070.0
1022193,m1w,32/2026,Appel d'offres ouvert,AOO,Travaux,Travaux d’aménagement et de réaménagement des sites de BAM : Lot 1 : Travaux de réaménagement au niveau du CTD Rabat Hay Ennahda ; Lot 2 : Travaux d’aménagement d’une agence Amana au niveau de la galerie d’exposition au RDC du siège de BAM à Rabat ; Lot 3 : Travaux de reprise d’étanchéité du CD Complexe Med V et AM Socrate à Casablanca ; Lot 4 : Travaux divers au niveau du CLD Sidi Slimane.,POSTE MAROC,RABAT,2026-07-10,2026-08-05 09:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022193&orgAcronyme=m1w,False,False,4,960233.76
1022199,d4q,AS3129864,Appel d'offres ouvert,AOO,Travaux,travaux de plomberie et de maçonnerie au siège de l’ONEE-BE à Casablanca et ses annexes,OFFICE NATIONALE DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE ELECTRICITE,CASABLANCA,2026-07-10,2026-08-05 09:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022199&orgAcronyme=d4q,False,False,2,752460.0
1022204,g8e,146/2026,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX D'EQUIPEMENT DES FORAGES PAR POMPES ET SYSTEMES PHOTOVOLTAIQUES A LA REGION DE BENI MELLAL-KHENIFRA-EN DEUX LOTS : -LOT 01 : PROVINCES BENI MELLAL ET AZILAL. -LOT 02 : PROVINCES KHENIFRA, KHOURIBGA ET FKIH BEN SALAH.",AGENCE REGIONALE D'EXECUTION DES PROJETS DE LA REGION BENI MELLAL- KHENIFRA,BENI MELLAL,2026-07-10,2026-08-04 11:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022204&orgAcronyme=g8e,False,False,2,14985600.0
1022215,j0w,01/2026,Appel d'offres ouvert,AOO,Travaux,TRAVAUX D'AMENAGEMENT DE LA MAISON COMMUNAL LALLA AZIZA,Commune LALLA AAZIZA,CHICHAOUA,2026-07-10,2026-08-04 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022215&orgAcronyme=j0w,False,False,1,189276.72
1022223,q1s,N70/2026/DPAO,Appel d'offres ouvert,AOO,Fournitures,Acquisition de materiel de valorisation des amandes au profit du GIE Amandes Beni Snassen dans le cadre du Projet d Appui au Developpement Rural integre des zones de Montagne de l Oriental PADERMO dans la zone d action de la Direction Provinciale de l Agriculture d Oujda en lot unique.,DIRECTION PROVINCIALE D'AGRICULTURE OUJDA,OUJDA-ANGAD,2026-07-10,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022223&orgAcronyme=q1s,False,False,1,1440000.0
1022246,f8y,07/2026/CJ,Appel d'offres ouvert,AOO,Travaux,Travaux d’aménagement de la Piscine Communale de Jerada (Lot Etanchéité),Commune urbaine de JERADA,JERADA,2026-07-10,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022246&orgAcronyme=f8y,False,False,1,427680.0
1022271,q9t,12/2026,Appel d'offres ouvert,AOO,Fournitures,ACHAT ET INSTALLATION D’UN SCANNER TOMODENSITOMÈTRE (64 BARRETTES / 128 COUPES) DESTINE A L’HOPITAL MOHAMED V DE CHEFCHAOUEN,DISTRICT SANITAIRE CHEFCHAOUEN,CHEFCHAOUEN,2026-07-10,2026-09-15 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022271&orgAcronyme=q9t,False,False,1,11500000.0
1022301,g3h,11/2026/SDR,Appel d'offres ouvert,AOO,Travaux,Complément de réalisation des équipements hydromécaniques et électromécanique du barrage Bellassoued a la commune territoriale Mestferki dans la préfecture d’Oujda-Angad,"SOCIETE DE DEVELOPPEMENT REGIONAL ""ORIENTAL SERVICES"" SA",OUJDA-ANGAD,2026-07-10,2026-08-05 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022301&orgAcronyme=g3h,False,False,1,372000.0
1022326,g8e,A108/RRA/2026,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX DE VOIRIE, D’ASSAINISSEMENT ET D'ALIMENTATION EN EAU POTABLE DU LOTISSEMENT RYAD TRANCHE 15 ET 16 BOUKNADEL ET AMEUR - PREFECTURE DE SALE.",RABAT REGION AMENAGEMENT,SALE,2026-07-10,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022326&orgAcronyme=g8e,False,False,1,68241450.0
1022334,o4d,37/2026,Appel d'offres ouvert,AOO,Services,Achat de la prestation de l’outsourcing du personnel administratif pour le compte du Pôle unités médicales et des polycliniques de la CNSS en lot unique,CAISSE NATIONALE DE SECURITE SOCIALE,TANGER-ASSILAH,2026-07-10,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022334&orgAcronyme=o4d,False,False,1,10067683.97
1022344,a1t,147/2026/apdn,Appel d'offres ouvert,AOO,Travaux,"Travaux d’achèvement d’ouverture de la liaison entre Douars Merj Loua et Douar Touilech aux communes Jouamaa et Anjra, province de Fahs - Anjra",AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIAL DES PREFECTURES ET PROVINCES DU NORD DU ROYAUME,FAHS-ANJRA,2026-07-10,2026-08-05 14:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022344&orgAcronyme=a1t,False,False,1,6838261.32
1022345,g3h,61/2026/S2A,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX D'AMENAGEMENT DU PARC METROPOLITAIN DE TIKIOUINE DE LA VILLE D'AGADIR LOT 5 : PLANTATION, ARROSAGE, AIRE DE JEUX, TERRAINS ET EQUIPEMENTS SPORTIFS ET MOBILIER URBAIN",Société de Développement Local Agadir Souss Massa Aménagement SA,MAROC,2026-07-10,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022345&orgAcronyme=g3h,False,False,1,20250000.0
1022368,q0x,05/2026,Appel d'offres ouvert,AOO,Fournitures,ACHAT DE MATERIEL D'ENTRETIEN D'ECLAIRAGE PUBLIC.,Commune urbaine de ERFOUD,ERRACHIDIA,2026-07-10,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022368&orgAcronyme=q0x,False,False,1,1594620.0
1022371,f9f,01/2026/CA,Consultation architecturale ouverte,CONSA,Services,"ETUDE ARCHITECTURALE ET SUIVI DES TRAVAUX DE CONSTRUCTION D’UN QUARTIER DES ARTISANS AU CENTRE DE LA COMMUNE D'EL FAID, PROVINCE DE TAROUDANT.",C.T.de EL FAID,MAROC,2026-07-10,2026-08-04 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022371&orgAcronyme=f9f,False,False,1,6000000.0
1022374,a1t,162/2026/apdn,Appel d'offres ouvert,AOO,Travaux,Travaux de réhabilitation de la tour portugaise à la médina de Tanger,AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIAL DES PREFECTURES ET PROVINCES DU NORD DU ROYAUME,TANGER-ASSILAH,2026-07-10,2026-08-04 14:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022374&orgAcronyme=a1t,False,False,1,302828.4
1022397,g3h,39/2026/FRA,Consultation architecturale ouverte,CONSA,Services,"Etude architecturale et suivi des travaux de ravalement des façades au centre ville de Fès -Tranche III-,- Wilaya de la Région Fès Meknès",SDR - FES REGION AMENAGEMENT,FES,2026-07-10,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022397&orgAcronyme=g3h,False,False,1,29800000.0
1022398,s3z,12/2026,Appel d'offres ouvert,AOO,Travaux,TRAVAUX DE BETONNAGE DES VOIES AU HAY NACER A AIN EL AOUDA.,Commune urbaine de AIN AOUDA,SKHIRATE-TEMARA,2026-07-10,2026-08-05 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022398&orgAcronyme=s3z,False,False,1,4538400.0
1022400,g3h,25/AO/BOUREGREG/2026,Appel d'offres ouvert,AOO,Travaux,travaux de l’éclairage public de voirie et des aménagements dans le site du projet d’aménagement de la vallée du Bouregreg,AGENCE POUR L'AMENAGEMENT DE LA VALLE DU BOUREGREG,RABAT,2026-07-10,2026-08-04 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022400&orgAcronyme=g3h,False,False,1,16500000.0
1022405,g3h,46/2026/SFRA,Appel d'offres ouvert,AOO,Travaux,Travaux de réhabilitation des pistes et routes a la Province de Taounate en quatre lots : LOT 1 : CERCLE DE TAOUNATE LOT 2 : CERCLE DE KARIA BA MOHAMED LOT 3 : CERCLE DE GHAFSAI LOT 4 : CERCLE DE TISSA,SDR - FES REGION AMENAGEMENT,TAOUNATE,2026-07-10,2026-08-24 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022405&orgAcronyme=g3h,False,False,4,86219214.0
1022409,m1w,08/2026/OMPIC,Appel d'offres ouvert,AOO,Services,"FOURNITURE, INSTALLATION, CONFIGURATION ET MISE EN SERVICE D’UN PROGICIEL INTEGRE DE GESTION DE LA RELATION CLIENT, DU MARKETING ET DE LA COMMUNICATION AU PROFIT DE L’OFFICE MAROCAIN DE LA PROPRIETE INDUSTRIELLE ET COMMERCIALE (OMPIC)",OFFICE MAROCAIN DE LA PROPRIETE INDUSTRIELLE ET COMMERCIALE,CASABLANCA,2026-07-10,2026-08-04 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022409&orgAcronyme=m1w,False,False,1,499200.0
1022416,f9f,04/2026,Appel d'offres ouvert,AOO,Services,PRESTATIONS D’ASSISTANCE TECHNIQUE DU PROJET DE PROTECTION DU TERRITOIRE DE LA COMMUNE TARGUA N TOUCHKA AU PROVINCE CHTOUKA AIT BAHA CONTRE LES INONDATIONS FINANCE PAR LE FONDS DE LUTTE CONTRE LES EFFETS DES CATASTROPHES NATURELLES أعمال المساعدة التقنية لمشروع الحماية من خطر الفيضانات لكامل تراب جماعة تركانتوشكا بإقليم اشتوكة ايت باها الممولة من طرف صندوق مكافحة آثار الكوارث الطبيعية,Commune rurale de TARGA N'TOUCHKA,CHTOUKA-AIT BAHA,2026-07-10,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022416&orgAcronyme=f9f,False,False,1,140400.0
1022424,g3h,297/2026/SRMCS,Appel d'offres ouvert,AOO,Services,"Prestations de recensement des réseaux d’eau potable, d’assainissement, d’électricité et intégration des données dans le système d’information géographique (SIG) du périmètre d’action de la société régionale multiservice CASABLANCA-SETTAT",SOCIETE REGIONALE MULTISERVICES CASABLANCA - SETTAT SA,CASABLANCA,2026-07-10,2026-08-12 14:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022424&orgAcronyme=g3h,False,False,1,29002800.0
1022462,s3z,21/26/AREPRRSK,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX DE CONSTRUCTION EN TOUS CORPS D’ETAT D’UN TECHNOPARK COMPOSE D’UN R+5 A LA PREFECTURE DE SKHIRATE - TEMARA, REGION RABAT SALE KENITRA – LOT UNIQUE –",AGENCE REGIONALE D'EXECUTION DES PROJETS DE LA REGION RABAT SALE KENITRA,SKHIRATE-TEMARA,2026-07-10,2026-08-04 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022462&orgAcronyme=s3z,False,False,1,21820628.4
1022507,p1v,04/2026,Appel d'offres ouvert,AOO,Services,كراء دار جماعية معدة للسكن لفائدة الموظفين العاملين بتراب جماعة زاوية,Commune rurale de ZAOUIAT SAISS,EL JADIDA,2026-07-11,2026-08-05 12:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022507&orgAcronyme=p1v,False,False,1,400.0
1022516,g3h,23/SDAD/2026,Appel d'offres ouvert,AOO,Travaux,"Travaux d’aménagement paysager, de plantation et de réalisation des espaces verts du Boulevard Al Oualae à Dakhla",SDL - SOCIETE DAKHLA AMENAGEMENT ET DEVELOPPEMENT SA,MAROC,2026-07-11,2026-08-04 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022516&orgAcronyme=g3h,False,False,1,5816827.2
1022524,q1s,68/2026/DGR,Appel d'offres ouvert,AOO,Services,"Assistance technique pour le recensement et le contrôle du pompage privé dans le périmètre du Gharb au niveau des provinces de Kenitra, sidi Kacem et Sidi Slimane.",OFFICE REGIONAL DE MISE EN VALEUR AGRICOLE D'EL GHARB,Province de Sidi Kacem,2026-07-11,2026-08-04 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022524&orgAcronyme=q1s,False,False,1,3167856.0
1022528,q0x,03/2026/Aghbalou,Appel d'offres ouvert,AOO,Services,"Vente aux enchères publiques des outils, du matériel et du mobilier de bureau dont on n'a plus besoin et qui sont en mauvais état, entreposés au magasin de la Commune Aghbalou Province de Midelt.",Commune de AGHBALOU,MIDELT,2026-07-11,2026-08-05 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022528&orgAcronyme=q0x,False,False,1,25500.0
1022529,j0w,02/2026/ASD,Appel d'offres ouvert,AOO,Travaux,"EXTENSION DU RESEAU BT POUR L’ELECTRIFICATION DES FOYERS RELEVANT DES DIFFERENTS VILLAGES :(Lkobba Ait Sidi Daoud, Rmel, Ait Benhassan, Ait Moussa, Tighizrit, Bouhssina, Riahna, Ait Hmida, El Hzim, El Haj Bouih, Oumkriaa, Belaattar, Belkziz, Chaaba,Ait Si Abdelghani, Bouchentouf, Boukaddour, My Jilali, Lalla Ghzil, Diar, Lamtougui, Sidi Rahhou, Ait Said Oumbarek, Zaouia Nassiria, Sidi Boukhabza, Icharaine, Ait Abdelkamel-Iznaguen, Amdrar, Hallat Belhaj et Ait Benhdda)DE LA COMMUNE AIT SIDI DAOUD PROVINCE AL HAOUZ.",Commune AIT SIDI DAOUD,AL HAOUZ,2026-07-11,2026-08-04 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022529&orgAcronyme=j0w,False,False,1,2820000.0
1022534,p8x,65/I/2026,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX DE CONSTRUCTION DE L'EXTERNAT DU LYCEE QUALIFIANT OMAR IBN AL KHATTAB, COMMUNE OULED SI BOUHYA, DIRECTION PROVINCIALE DE SIDI BENNOUR, AREF CASABLANCA SETTAT EN LOT UNIQUE",ACADEMIE REGIONALE D'EDUCATION ET DE FORMATION CASABLANCA-SETTAT,SIDI BENNOUR,2026-07-11,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022534&orgAcronyme=p8x,False,False,1,13003368.0
1022556,z6n,10/2026,Appel d'offres ouvert,AOO,Fournitures,"L’acquisition, l’installation et la mise en service des équipements du système de contrôle d’accès et gestion du temps et des présences au niveau des sièges des Juridictions Financières, en lot unique.",COUR DES COMPTES,TANGER-ASSILAH,2026-07-11,2026-08-04 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1022556&orgAcronyme=z6n,False,False,1,2425320.6
957092,h5r,06/2026,Appel d'offres ouvert,AOO,Fournitures,"FOURNITURE ET POSE DES LUMINAIRES D ‘ECLAIRAGES PUBLIC Y/COMPRIS TOUS LES ACCESSOIRES, EN LOT UNIQUE / A LA COMMUNE DE GUISSERPROVINCE DE SETTAT.",Commune rurale de GUISSER,SETTAT,2026-07-08,2026-08-04 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=957092&orgAcronyme=h5r,False,False,1,600000.0
958273,o8p,05/2026/ANEPRSK,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX DE CONSTRUCTION D’UN HÔPITAL PROVINCIAL A KHEMISSET, ACHEVEMENT DU LOT : ELECTRICITE HTA/BT & COURANT FAIBLE.",DIRECTION REGIONALE DE L'AGENCE NATIONALE DES EQUIPEMENTS PUBLICS DE RABAT -SALE - KENITRA,KHEMISSET,2026-06-22,2026-08-12 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=958273&orgAcronyme=o8p,False,False,1,57432830.4
972540,q1s,4/2026/MAPMDREF/DSI,Appel d'offres ouvert,AOO,Services,"Audit de la sécurité des systèmes d’information du Ministère de l’Agriculture, de la Pêche Maritime, du Développement Rural et des Eaux et Forêts - Département de l’Agriculture – A Rabat.",DIRECTEUR DES SYSTEMES D'INFORMATION AUPRES DU MINISTERE DE L'AGRICULTURE ET DE LA PECHE MARITIME,RABAT,2026-07-09,2026-08-10 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=972540&orgAcronyme=q1s,False,False,1,1080000.0
975615,g3h,1/FA/DIV.G.F./DIV.B.P.I./ZN/2026,Concours Architectural,CONCA,Services,Conception architecturale et suivi de l'exécution des travaux pour la construction d’une caserne à Selouane province NADOR (Construction de bâtiments et logements administratifs avec aménagements extérieurs) en lot unique tous corps d'état.,INSPECTION GENERALE DES FORCES AUXILIAIRES - ZONE NORD,NADOR,2026-06-25,2026-08-06 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=975615&orgAcronyme=g3h,False,False,1,192000000.0
976822,a2a,05/2026,Appel d'offres ouvert,AOO,Services,"Élaboration de 5 Chartes urbanistiques, architecturales et paysagères cadres dématérialisées","MINISTERE DE L'AMENAGEMENT DU TERRITOIRE NATIONAL, DE L'URBANISME, DE L'HABITAT ET DE LA POLITIQUE DE LA VILLE",RABAT,2026-06-03,2026-09-08 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=976822&orgAcronyme=a2a,False,False,1,5400000.0
977869,m1w,01/2026,Appel d'offres ouvert,AOO,Services,"Location de véhicules sans chauffeurs et sans fourniture de carburant, ni de lubrifiant, au profit du Ministère de l’Industrie et du Commerce », en deux lots : • Lot n°1 : véhicules pour services extérieurs ; • Lot n°2 : véhicules pour services centraux.","MINISTERE DE L'INDUSTRIE, DU COMMERCE, DE L'ECONOMIE VERTE ET NUMERIQUE",MAROC,2026-07-07,2026-08-31 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=977869&orgAcronyme=m1w,False,False,2,2305152.0
981350,g8e,28/2026,Appel d'offres ouvert,AOO,Services,L’assistance technique au développement et à la mise en œuvre du nouveau portail intranet et du système GED de l’Administration des Douanes et Impôts Indirects ainsi que les prestations de formation y afférentes (lot unique).,DIRECTEUR DES DOUANES ET IMPOTS INDIRECTS RABAT,RABAT,2026-06-22,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=981350&orgAcronyme=g8e,False,False,1,6480000.0
984125,g3h,20/FA/DIV.G.F./DIV.S.I.T/ZN/2026,Appel d'offres ouvert,AOO,Fournitures,l’achat de matériels informatiques destinés à l’Inspection Générale des Forces Auxiliaires Zone Nord Rabat en trois lots : Lot n°1 : Ordinateurs et serveur de stockage ; Lot n°2 : Matériels d’imprimerie ; Lot n°3 : Matériels de sécurité.,INSPECTION GENERALE DES FORCES AUXILIAIRES - ZONE NORD,RABAT,2026-07-01,2026-08-12 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=984125&orgAcronyme=g3h,False,False,3,5534400.0
987149,g3h,22/FA/DIV.G.F./DIV.S.I.T/ZN/2026,Appel d'offres ouvert simplifié,AOS,Fournitures,Acquisition et l’installation des rayonnages avec leurs accessoires destinés au magasin central de la Division des Systèmes d’Information et Télécommunications de l’Inspection Générale des Forces Auxiliaires Zone Nord à Rabat en lot unique.,INSPECTION GENERALE DES FORCES AUXILIAIRES - ZONE NORD,RABAT,2026-07-09,2026-08-05 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=987149&orgAcronyme=g3h,False,False,1,600003.6
992446,g8e,18/2026/TGR,Appel d'offres ouvert,AOO,Services,"les prestations de surveillance et de gardiennage des bâtiments relevant de la Trésorerie Générale du Royaume (siège de la TGR à Hay Ryad, bâtiment de la TGR à l’Agdal, site du parking souterrain à Hay Ryad ainsi que les parkings extérieurs) en lot unique",TRESORERIE GENERALE DU ROYAUME,RABAT,2026-07-01,2026-08-12 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=992446&orgAcronyme=g8e,False,False,1,7317180.0
993032,d2f,12/2026/MAECAMRE,Appel d'offres ouvert,AOO,Services,Mise à niveau et sécurisation de l’infrastructure d’administration du parc informatiques avec prestation de formation pour le compte du Ministère des Affaires Etrangères de la Coopération Africaine et des Marocains Résidant à l'Étranger à Rabat.,"MINISTERE DES AFFAIRES ETRANGERES, DE LA COOPERATION AFRICAINE ET DES MAROCAINS RESIDANT A L'ETRANGER",RABAT,2026-07-02,2026-08-13 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=993032&orgAcronyme=d2f,False,False,1,2508000.0
